,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
3168,SP1,20/05/01,Osasuna,Las Palmas,3,3,D
3169,SP1,20/05/01,Oviedo,La Coruna,2,3,La Coruna
3170,SP1,20/05/01,Sociedad,Malaga,4,0,Sociedad
3171,SP1,20/05/01,Vallecano,Real Madrid,0,1,Real Madrid
3172,SP1,20/05/01,Valladolid,Santander,1,1,D
3173,SP1,20/05/01,Zaragoza,Villarreal,0,0,D
3174,SP1,26/05/01,Las Palmas,Celta,0,1,Celta
3175,SP1,26/05/01,Real Madrid,Alaves,5,0,Real Madrid
3176,SP1,27/05/01,Ath Bilbao,Malaga,1,3,Malaga
3177,SP1,27/05/01,Barcelona,Oviedo,0,1,Oviedo
3178,SP1,27/05/01,La Coruna,Valladolid,1,2,Valladolid
3179,SP1,27/05/01,Mallorca,Vallecano,4,0,Mallorca
3180,SP1,27/05/01,Numancia,Espanol,2,1,Numancia
3181,SP1,27/05/01,Santander,Valencia,1,1,D
3182,SP1,27/05/01,Villarreal,Osasuna,2,0,Villarreal
3183,SP1,27/05/01,Zaragoza,Sociedad,1,1,D
3184,SP1,10/06/01,Alaves,Mallorca,2,4,Mallorca
3185,SP1,10/06/01,Ath Bilbao,Sociedad,1,3,Sociedad
3186,SP1,10/06/01,Celta,Villarreal,1,0,Celta
3187,SP1,10/06/01,Espanol,Las Palmas,3,2,Espanol
3188,SP1,10/06/01,Malaga,Santander,2,1,Malaga
3189,SP1,10/06/01,Osasuna,Zaragoza,1,0,Osasuna
3190,SP1,10/06/01,Oviedo,Real Madrid,1,1,D
3191,SP1,10/06/01,Vallecano,Numancia,2,1,Vallecano
3192,SP1,10/06/01,Valencia,La Coruna,0,1,La Coruna
3193,SP1,10/06/01,Valladolid,Barcelona,2,2,D
3194,SP1,16/06/01,Las Palmas,Vallecano,1,0,Las Palmas
3195,SP1,16/06/01,Numancia,Alaves,2,1,Numancia
3196,SP1,16/06/01,Santander,Ath Bilbao,3,0,Santander
3197,SP1,16/06/01,Villarreal,Espanol,4,0,Villarreal
3198,SP1,17/06/01,Barcelona,Valencia,3,2,Barcelona
3199,SP1,17/06/01,La Coruna,Malaga,4,0,La Coruna
3200,SP1,17/06/01,Mallorca,Oviedo,4,2,Mallorca
3201,SP1,17/06/01,Real Madrid,Valladolid,2,1,Real Madrid
3202,SP1,17/06/01,Sociedad,Osasuna,0,1,Osasuna
3203,SP1,17/06/01,Zaragoza,Celta,1,1,D
3204,SP1,25/08/01,Valencia,Real Madrid,1,0,Valencia
3205,SP1,26/08/01,La Coruna,Valladolid,4,0,La Coruna
3206,SP1,26/08/01,Espanol,Zaragoza,2,1,Espanol
3207,SP1,26/08/01,Malaga,Betis,3,2,Malaga
3208,SP1,26/08/01,Mallorca,Las Palmas,0,3,Las Palmas
3209,SP1,26/08/01,Osasuna,Celta,0,3,Celta
3210,SP1,26/08/01,Sociedad,Ath Bilbao,1,3,Ath Bilbao
3211,SP1,26/08/01,Vallecano,Villarreal,1,2,Villarreal
3212,SP1,26/08/01,Sevilla,Barcelona,1,2,Barcelona
3213,SP1,26/08/01,Tenerife,Alaves,0,2,Alaves
3214,SP1,08/09/01,Ath Bilbao,Mallorca,0,1,Mallorca
3215,SP1,08/09/01,Las Palmas,La Coruna,0,1,La Coruna
3216,SP1,08/09/01,Real Madrid,Malaga,1,1,D
3217,SP1,08/09/01,Villarreal,Osasuna,3,0,Villarreal
3218,SP1,09/09/01,Alaves,Sociedad,2,0,Alaves
3219,SP1,09/09/01,Barcelona,Vallecano,1,1,D
3220,SP1,09/09/01,Betis,Espanol,2,0,Betis
3221,SP1,09/09/01,Celta,Tenerife,3,0,Celta
3222,SP1,09/09/01,Valladolid,Valencia,1,1,D
3223,SP1,09/09/01,Zaragoza,Sevilla,1,1,D
3224,SP1,15/09/01,Betis,Real Madrid,3,1,Betis
3225,SP1,15/09/01,La Coruna,Ath Bilbao,1,2,Ath Bilbao
3226,SP1,15/09/01,Mallorca,Alaves,0,0,D
3227,SP1,15/09/01,Osasuna,Barcelona,0,0,D
3228,SP1,16/09/01,Espanol,Sevilla,2,3,Sevilla
3229,SP1,16/09/01,Malaga,Valladolid,1,2,Valladolid
3230,SP1,16/09/01,Sociedad,Celta,0,0,D
3231,SP1,16/09/01,Vallecano,Zaragoza,1,2,Zaragoza
3232,SP1,16/09/01,Tenerife,Villarreal,2,0,Tenerife
3233,SP1,16/09/01,Valencia,Las Palmas,1,0,Valencia
3234,SP1,22/09/01,Alaves,La Coruna,2,3,La Coruna
3235,SP1,22/09/01,Barcelona,Tenerife,2,0,Barcelona
3236,SP1,22/09/01,Las Palmas,Malaga,0,0,D
3237,SP1,22/09/01,Real Madrid,Espanol,5,1,Real Madrid
3238,SP1,22/09/01,Villarreal,Sociedad,1,0,Villarreal
3239,SP1,23/09/01,Ath Bilbao,Valencia,2,2,D
3240,SP1,23/09/01,Celta,Mallorca,2,0,Celta
3241,SP1,23/09/01,Sevilla,Vallecano,2,1,Sevilla
3242,SP1,23/09/01,Valladolid,Betis,0,2,Betis
3243,SP1,23/09/01,Zaragoza,Osasuna,0,1,Osasuna
3244,SP1,29/09/01,Espanol,Vallecano,3,1,Espanol
3245,SP1,29/09/01,Malaga,Ath Bilbao,1,2,Ath Bilbao
3246,SP1,29/09/01,Real Madrid,Valladolid,2,2,D
3247,SP1,29/09/01,Sociedad,Barcelona,0,2,Barcelona
3248,SP1,30/09/01,Betis,Las Palmas,1,0,Betis
3249,SP1,30/09/01,La Coruna,Celta,2,2,D
3250,SP1,30/09/01,Mallorca,Villarreal,0,1,Villarreal
3251,SP1,30/09/01,Osasuna,Sevilla,1,0,Osasuna
3252,SP1,30/09/01,Tenerife,Zaragoza,0,0,D
3253,SP1,30/09/01,Valencia,Alaves,0,0,D
3254,SP1,03/10/01,Alaves,Malaga,1,0,Alaves
3255,SP1,03/10/01,Ath Bilbao,Betis,0,0,D
3256,SP1,03/10/01,Barcelona,Mallorca,3,0,Barcelona
3257,SP1,03/10/01,Las Palmas,Real Madrid,4,2,Las Palmas
3258,SP1,03/10/01,Vallecano,Osasuna,0,1,Osasuna
3259,SP1,03/10/01,Sevilla,Tenerife,2,0,Sevilla
3260,SP1,03/10/01,Valladolid,Espanol,0,1,Espanol
3261,SP1,03/10/01,Villarreal,La Coruna,1,1,D
3262,SP1,03/10/01,Zaragoza,Sociedad,3,2,Zaragoza
3263,SP1,04/10/01,Celta,Valencia,1,1,D
3264,SP1,06/10/01,La Coruna,Barcelona,2,1,La Coruna
3265,SP1,06/10/01,Real Madrid,Ath Bilbao,2,0,Real Madrid
3266,SP1,07/10/01,Betis,Alaves,1,0,Betis
3267,SP1,07/10/01,Espanol,Osasuna,1,1,D
3268,SP1,07/10/01,Malaga,Celta,2,2,D
3269,SP1,07/10/01,Mallorca,Zaragoza,0,1,Zaragoza
3270,SP1,07/10/01,Sociedad,Sevilla,3,3,D
3271,SP1,07/10/01,Tenerife,Vallecano,3,1,Tenerife
3272,SP1,07/10/01,Valencia,Villarreal,1,0,Valencia
3273,SP1,07/10/01,Valladolid,Las Palmas,1,0,Valladolid
3274,SP1,13/10/01,Alaves,Real Madrid,0,0,D
3275,SP1,13/10/01,Sevilla,Mallorca,2,2,D
3276,SP1,13/10/01,Zaragoza,La Coruna,1,2,La Coruna
3277,SP1,14/10/01,Ath Bilbao,Valladolid,1,4,Valladolid
3278,SP1,14/10/01,Barcelona,Valencia,2,2,D
3279,SP1,14/10/01,Celta,Betis,3,1,Celta
3280,SP1,14/10/01,Las Palmas,Espanol,2,0,Las Palmas
3281,SP1,14/10/01,Osasuna,Tenerife,0,2,Tenerife
3282,SP1,14/10/01,Vallecano,Sociedad,2,1,Vallecano
3283,SP1,14/10/01,Villarreal,Malaga,1,2,Malaga
3284,SP1,20/10/01,Betis,Villarreal,1,1,D
3285,SP1,20/10/01,La Coruna,Sevilla,1,0,La Coruna
3286,SP1,20/10/01,Las Palmas,Ath Bilbao,1,1,D
3287,SP1,20/10/01,Malaga,Barcelona,1,1,D
3288,SP1,20/10/01,Sociedad,Osasuna,2,1,Sociedad
3289,SP1,21/10/01,Espanol,Tenerife,2,0,Espanol
3290,SP1,21/10/01,Mallorca,Vallecano,3,0,Mallorca
3291,SP1,21/10/01,Real Madrid,Celta,1,1,D
3292,SP1,21/10/01,Valencia,Zaragoza,2,0,Valencia
3293,SP1,21/10/01,Valladolid,Alaves,1,3,Alaves
3294,SP1,27/10/01,Barcelona,Betis,3,0,Barcelona
3295,SP1,27/10/01,Osasuna,Mallorca,4,0,Osasuna
3296,SP1,27/10/01,Vallecano,La Coruna,2,1,Vallecano
3297,SP1,27/10/01,Tenerife,Sociedad,0,1,Sociedad
3298,SP1,27/10/01,Villarreal,Real Madrid,2,3,Real Madrid
3299,SP1,28/10/01,Alaves,Las Palmas,1,0,Alaves
3300,SP1,28/10/01,Ath Bilbao,Espanol,1,1,D
3301,SP1,28/10/01,Celta,Valladolid,1,1,D
3302,SP1,28/10/01,Sevilla,Valencia,1,1,D
3303,SP1,28/10/01,Zaragoza,Malaga,0,2,Malaga
3304,SP1,03/11/01,Ath Bilbao,Alaves,2,1,Ath Bilbao
3305,SP1,04/11/01,Betis,Zaragoza,0,1,Zaragoza
3306,SP1,04/11/01,La Coruna,Osasuna,5,1,La Coruna
3307,SP1,04/11/01,Espanol,Sociedad,1,2,Sociedad
3308,SP1,04/11/01,Las Palmas,Celta,4,2,Las Palmas
3309,SP1,04/11/01,Malaga,Sevilla,1,3,Sevilla
3310,SP1,04/11/01,Mallorca,Tenerife,2,0,Mallorca
3311,SP1,04/11/01,Real Madrid,Barcelona,2,0,Real Madrid
3312,SP1,04/11/01,Valencia,Vallecano,2,1,Valencia
3313,SP1,04/11/01,Valladolid,Villarreal,1,0,Valladolid
3314,SP1,10/11/01,Sevilla,Betis,0,0,D
3315,SP1,11/11/01,Alaves,Espanol,2,1,Alaves
3316,SP1,11/11/01,Barcelona,Valladolid,4,0,Barcelona
3317,SP1,11/11/01,Celta,Ath Bilbao,2,3,Ath Bilbao
3318,SP1,11/11/01,Osasuna,Valencia,0,0,D
3319,SP1,11/11/01,Sociedad,Mallorca,1,2,Mallorca
3320,SP1,11/11/01,Vallecano,Malaga,3,0,Vallecano
3321,SP1,11/11/01,Tenerife,La Coruna,3,1,Tenerife
3322,SP1,11/11/01,Villarreal,Las Palmas,2,0,Villarreal
3323,SP1,11/11/01,Zaragoza,Real Madrid,2,1,Zaragoza
3324,SP1,17/11/01,La Coruna,Sociedad,3,1,La Coruna
3325,SP1,17/11/01,Las Palmas,Barcelona,0,0,D
3326,SP1,17/11/01,Real Madrid,Sevilla,2,1,Real Madrid
3327,SP1,18/11/01,Alaves,Celta,1,0,Alaves
3328,SP1,18/11/01,Ath Bilbao,Villarreal,0,0,D
3329,SP1,18/11/01,Betis,Vallecano,2,0,Betis
3330,SP1,18/11/01,Espanol,Mallorca,2,1,Espanol
3331,SP1,18/11/01,Malaga,Osasuna,2,1,Malaga
3332,SP1,18/11/01,Valencia,Tenerife,0,0,D
3333,SP1,18/11/01,Valladolid,Zaragoza,2,0,Valladolid
3334,SP1,24/11/01,Barcelona,Ath Bilbao,1,2,Ath Bilbao
3335,SP1,25/11/01,Celta,Espanol,4,1,Celta
3336,SP1,25/11/01,Mallorca,La Coruna,4,1,Mallorca
3337,SP1,25/11/01,Osasuna,Betis,1,2,Betis
3338,SP1,25/11/01,Sociedad,Valencia,2,0,Sociedad
3339,SP1,25/11/01,Vallecano,Real Madrid,0,3,Real Madrid
3340,SP1,25/11/01,Sevilla,Valladolid,4,0,Sevilla
3341,SP1,25/11/01,Tenerife,Malaga,1,0,Tenerife
3342,SP1,25/11/01,Villarreal,Alaves,1,0,Villarreal
3343,SP1,25/11/01,Zaragoza,Las Palmas,2,1,Zaragoza
3344,SP1,01/12/01,Alaves,Barcelona,2,0,Alaves
3345,SP1,01/12/01,Espanol,La Coruna,1,0,Espanol
3346,SP1,01/12/01,Real Madrid,Osasuna,2,1,Real Madrid
3347,SP1,01/12/01,Valencia,Mallorca,1,1,D
3348,SP1,02/12/01,Ath Bilbao,Zaragoza,2,1,Ath Bilbao
3349,SP1,02/12/01,Betis,Tenerife,1,0,Betis
3350,SP1,02/12/01,Celta,Villarreal,3,1,Celta
3351,SP1,02/12/01,Las Palmas,Sevilla,1,0,Las Palmas
3352,SP1,02/12/01,Malaga,Sociedad,1,0,Malaga
3353,SP1,02/12/01,Valladolid,Vallecano,3,1,Valladolid
3354,SP1,08/12/01,Sevilla,Ath Bilbao,3,3,D
3355,SP1,08/12/01,Tenerife,Real Madrid,0,2,Real Madrid
3356,SP1,09/12/01,Barcelona,Celta,2,2,D
3357,SP1,09/12/01,La Coruna,Valencia,1,0,La Coruna
3358,SP1,09/12/01,Mallorca,Malaga,1,1,D
3359,SP1,09/12/01,Osasuna,Valladolid,1,0,Osasuna
3360,SP1,09/12/01,Sociedad,Betis,0,0,D
3361,SP1,09/12/01,Vallecano,Las Palmas,0,0,D
3362,SP1,09/12/01,Villarreal,Espanol,1,1,D
3363,SP1,09/12/01,Zaragoza,Alaves,0,2,Alaves
3364,SP1,15/12/01,Espanol,Valencia,2,3,Valencia
3365,SP1,15/12/01,Las Palmas,Osasuna,1,1,D
3366,SP1,15/12/01,Real Madrid,Sociedad,3,1,Real Madrid
3367,SP1,16/12/01,Alaves,Sevilla,0,1,Sevilla
3368,SP1,16/12/01,Ath Bilbao,Vallecano,1,1,D
3369,SP1,16/12/01,Betis,Mallorca,1,0,Betis
3370,SP1,16/12/01,Celta,Zaragoza,2,0,Celta
3371,SP1,16/12/01,Malaga,La Coruna,1,1,D
3372,SP1,16/12/01,Valladolid,Tenerife,0,0,D
3373,SP1,16/12/01,Villarreal,Barcelona,0,1,Barcelona
3374,SP1,22/12/01,La Coruna,Betis,2,0,La Coruna
3375,SP1,22/12/01,Espanol,Barcelona,2,0,Espanol
3376,SP1,22/12/01,Sociedad,Valladolid,6,0,Sociedad
3377,SP1,22/12/01,Sevilla,Celta,0,1,Celta
3378,SP1,22/12/01,Tenerife,Las Palmas,1,3,Las Palmas
3379,SP1,22/12/01,Valencia,Malaga,2,1,Valencia
3380,SP1,23/12/01,Mallorca,Real Madrid,1,1,D
3381,SP1,23/12/01,Osasuna,Ath Bilbao,0,1,Ath Bilbao
3382,SP1,23/12/01,Zaragoza,Villarreal,3,2,Zaragoza
3383,SP1,05/01/02,Celta,Vallecano,2,2,D
3384,SP1,05/01/02,Las Palmas,Sociedad,0,0,D
3385,SP1,05/01/02,Real Madrid,La Coruna,3,1,Real Madrid
3386,SP1,05/01/02,Villarreal,Sevilla,0,2,Sevilla
3387,SP1,06/01/02,Alaves,Osasuna,0,2,Osasuna
3388,SP1,06/01/02,Ath Bilbao,Tenerife,1,2,Tenerife
3389,SP1,06/01/02,Barcelona,Zaragoza,2,0,Barcelona
3390,SP1,06/01/02,Betis,Valencia,1,3,Valencia
3391,SP1,06/01/02,Malaga,Espanol,2,0,Malaga
3392,SP1,06/01/02,Valladolid,Mallorca,2,1,Valladolid
3393,SP1,12/01/02,Ath Bilbao,Sociedad,2,1,Ath Bilbao
3394,SP1,12/01/02,Villarreal,Vallecano,1,1,D
3395,SP1,13/01/02,Alaves,Tenerife,1,0,Alaves
3396,SP1,13/01/02,Barcelona,Sevilla,3,1,Barcelona
3397,SP1,13/01/02,Betis,Malaga,1,1,D
3398,SP1,13/01/02,Celta,Osasuna,1,1,D
3399,SP1,13/01/02,Las Palmas,Mallorca,3,1,Las Palmas
3400,SP1,13/01/02,Real Madrid,Valencia,1,0,Real Madrid
3401,SP1,13/01/02,Valladolid,La Coruna,3,0,Valladolid
3402,SP1,13/01/02,Zaragoza,Espanol,0,0,D
3403,SP1,19/01/02,Malaga,Real Madrid,1,1,D
3404,SP1,19/01/02,Sociedad,Alaves,1,2,Alaves
3405,SP1,20/01/02,La Coruna,Las Palmas,1,0,La Coruna
3406,SP1,20/01/02,Espanol,Betis,1,1,D
3407,SP1,20/01/02,Mallorca,Ath Bilbao,3,0,Mallorca
3408,SP1,20/01/02,Osasuna,Villarreal,2,2,D
3409,SP1,20/01/02,Vallecano,Barcelona,2,1,Vallecano
3410,SP1,20/01/02,Sevilla,Zaragoza,4,2,Sevilla
3411,SP1,20/01/02,Tenerife,Celta,1,1,D
3412,SP1,20/01/02,Valencia,Valladolid,1,2,Valladolid
3413,SP1,23/01/02,Vallecano,Alaves,2,0,Vallecano
3414,SP1,26/01/02,Celta,Sociedad,3,1,Celta
3415,SP1,26/01/02,Las Palmas,Valencia,0,1,Valencia
3416,SP1,27/01/02,Alaves,Mallorca,0,4,Mallorca
3417,SP1,27/01/02,Ath Bilbao,La Coruna,1,1,D
3418,SP1,27/01/02,Barcelona,Osasuna,0,1,Osasuna
3419,SP1,27/01/02,Real Madrid,Betis,1,1,D
3420,SP1,27/01/02,Sevilla,Espanol,3,0,Sevilla
3421,SP1,27/01/02,Valladolid,Malaga,0,0,D
3422,SP1,27/01/02,Villarreal,Tenerife,2,1,Villarreal
3423,SP1,27/01/02,Zaragoza,Vallecano,3,2,Zaragoza
3424,SP1,02/02/02,La Coruna,Alaves,0,1,Alaves
3425,SP1,02/02/02,Mallorca,Celta,0,1,Celta
3426,SP1,02/02/02,Sociedad,Villarreal,2,1,Sociedad
3427,SP1,02/02/02,Vallecano,Sevilla,2,1,Vallecano
3428,SP1,02/02/02,Tenerife,Barcelona,0,6,Barcelona
3429,SP1,03/02/02,Betis,Valladolid,2,0,Betis
3430,SP1,03/02/02,Espanol,Real Madrid,2,1,Espanol
3431,SP1,03/02/02,Malaga,Las Palmas,1,1,D
3432,SP1,03/02/02,Osasuna,Zaragoza,0,0,D
3433,SP1,03/02/02,Valencia,Ath Bilbao,2,1,Valencia
3434,SP1,05/02/02,Celta,La Coruna,0,2,La Coruna
3435,SP1,06/02/02,Alaves,Valencia,1,2,Valencia
3436,SP1,06/02/02,Ath Bilbao,Malaga,3,2,Ath Bilbao
3437,SP1,06/02/02,Barcelona,Sociedad,2,0,Barcelona
3438,SP1,06/02/02,Las Palmas,Betis,0,0,D
3439,SP1,06/02/02,Vallecano,Espanol,2,2,D
3440,SP1,06/02/02,Sevilla,Osasuna,0,0,D
3441,SP1,06/02/02,Valladolid,Real Madrid,2,1,Valladolid
3442,SP1,06/02/02,Villarreal,Mallorca,2,1,Villarreal
3443,SP1,06/02/02,Zaragoza,Tenerife,1,1,D
3444,SP1,09/02/02,Mallorca,Barcelona,0,0,D
3445,SP1,09/02/02,Valencia,Celta,0,0,D
3446,SP1,10/02/02,Betis,Ath Bilbao,1,1,D
3447,SP1,10/02/02,La Coruna,Villarreal,0,0,D
3448,SP1,10/02/02,Espanol,Valladolid,1,0,Espanol
3449,SP1,10/02/02,Malaga,Alaves,1,0,Malaga
3450,SP1,10/02/02,Osasuna,Vallecano,1,0,Osasuna
3451,SP1,10/02/02,Real Madrid,Las Palmas,7,0,Real Madrid
3452,SP1,10/02/02,Sociedad,Zaragoza,3,1,Sociedad
3453,SP1,10/02/02,Tenerife,Sevilla,1,1,D
3454,SP1,16/02/02,Ath Bilbao,Real Madrid,2,1,Ath Bilbao
3455,SP1,16/02/02,Barcelona,La Coruna,3,2,Barcelona
3456,SP1,16/02/02,Villarreal,Valencia,1,1,D
3457,SP1,17/02/02,Alaves,Betis,0,1,Betis
3458,SP1,17/02/02,Celta,Malaga,0,0,D
3459,SP1,17/02/02,Las Palmas,Valladolid,1,1,D
3460,SP1,17/02/02,Osasuna,Espanol,1,1,D
3461,SP1,17/02/02,Vallecano,Tenerife,2,0,Vallecano
3462,SP1,17/02/02,Sevilla,Sociedad,0,1,Sociedad
3463,SP1,17/02/02,Zaragoza,Mallorca,1,0,Zaragoza
3464,SP1,23/02/02,La Coruna,Zaragoza,1,0,La Coruna
3465,SP1,23/02/02,Real Madrid,Alaves,3,1,Real Madrid
3466,SP1,23/02/02,Valencia,Barcelona,2,0,Valencia
3467,SP1,24/02/02,Betis,Celta,4,1,Betis
3468,SP1,24/02/02,Espanol,Las Palmas,3,1,Espanol
3469,SP1,24/02/02,Malaga,Villarreal,2,1,Malaga
3470,SP1,24/02/02,Mallorca,Sevilla,0,4,Sevilla
3471,SP1,24/02/02,Sociedad,Vallecano,2,2,D
3472,SP1,24/02/02,Tenerife,Osasuna,3,1,Tenerife
3473,SP1,24/02/02,Valladolid,Ath Bilbao,2,0,Valladolid
3474,SP1,02/03/02,Celta,Real Madrid,0,1,Real Madrid
3475,SP1,02/03/02,Sevilla,La Coruna,0,1,La Coruna
3476,SP1,02/03/02,Villarreal,Betis,1,1,D
3477,SP1,03/03/02,Alaves,Valladolid,3,1,Alaves
3478,SP1,03/03/02,Ath Bilbao,Las Palmas,3,1,Ath Bilbao
3479,SP1,03/03/02,Barcelona,Malaga,5,1,Barcelona
3480,SP1,03/03/02,Osasuna,Sociedad,1,1,D
3481,SP1,03/03/02,Vallecano,Mallorca,0,2,Mallorca
3482,SP1,03/03/02,Tenerife,Espanol,1,1,D
3483,SP1,03/03/02,Zaragoza,Valencia,0,1,Valencia
3484,SP1,09/03/02,Betis,Barcelona,2,1,Betis
3485,SP1,09/03/02,La Coruna,Vallecano,1,1,D
3486,SP1,09/03/02,Las Palmas,Alaves,2,1,Las Palmas
3487,SP1,09/03/02,Real Madrid,Villarreal,3,0,Real Madrid
3488,SP1,10/03/02,Espanol,Ath Bilbao,2,0,Espanol
3489,SP1,10/03/02,Malaga,Zaragoza,2,1,Malaga
3490,SP1,10/03/02,Mallorca,Osasuna,4,2,Mallorca
3491,SP1,10/03/02,Sociedad,Tenerife,0,2,Tenerife
3492,SP1,10/03/02,Valencia,Sevilla,2,0,Valencia
3493,SP1,10/03/02,Valladolid,Celta,2,4,Celta
3494,SP1,16/03/02,Barcelona,Real Madrid,1,1,D
3495,SP1,16/03/02,Osasuna,La Coruna,1,3,La Coruna
3496,SP1,17/03/02,Alaves,Ath Bilbao,2,3,Ath Bilbao
3497,SP1,17/03/02,Celta,Las Palmas,3,2,Celta
3498,SP1,17/03/02,Sociedad,Espanol,1,0,Sociedad
3499,SP1,17/03/02,Vallecano,Valencia,2,1,Vallecano
3500,SP1,17/03/02,Sevilla,Malaga,0,2,Malaga
3501,SP1,17/03/02,Tenerife,Mallorca,0,0,D
3502,SP1,17/03/02,Villarreal,Valladolid,2,2,D
3503,SP1,17/03/02,Zaragoza,Betis,1,1,D
3504,SP1,23/03/02,Betis,Sevilla,0,0,D
3505,SP1,23/03/02,Las Palmas,Villarreal,3,2,Las Palmas
3506,SP1,23/03/02,Malaga,Vallecano,0,0,D
3507,SP1,24/03/02,Ath Bilbao,Celta,1,6,Celta
3508,SP1,24/03/02,La Coruna,Tenerife,3,1,La Coruna
3509,SP1,24/03/02,Espanol,Alaves,1,2,Alaves
3510,SP1,24/03/02,Mallorca,Sociedad,0,2,Sociedad
3511,SP1,24/03/02,Real Madrid,Zaragoza,3,1,Real Madrid
3512,SP1,24/03/02,Valencia,Osasuna,2,1,Valencia
3513,SP1,24/03/02,Valladolid,Barcelona,1,2,Barcelona
3514,SP1,30/03/02,Barcelona,Las Palmas,1,1,D
3515,SP1,30/03/02,Celta,Alaves,3,1,Celta
3516,SP1,30/03/02,Sociedad,La Coruna,1,1,D
3517,SP1,30/03/02,Sevilla,Real Madrid,0,1,Real Madrid
3518,SP1,30/03/02,Tenerife,Valencia,0,1,Valencia
3519,SP1,31/03/02,Mallorca,Espanol,2,1,Mallorca
3520,SP1,31/03/02,Osasuna,Malaga,0,2,Malaga
3521,SP1,31/03/02,Vallecano,Betis,0,0,D
3522,SP1,31/03/02,Villarreal,Ath Bilbao,5,2,Villarreal
3523,SP1,31/03/02,Zaragoza,Valladolid,0,0,D
3524,SP1,06/04/02,Ath Bilbao,Barcelona,0,2,Barcelona
3525,SP1,06/04/02,La Coruna,Mallorca,5,0,La Coruna
3526,SP1,06/04/02,Las Palmas,Zaragoza,1,1,D
3527,SP1,06/04/02,Real Madrid,Vallecano,3,1,Real Madrid
3528,SP1,07/04/02,Alaves,Villarreal,2,1,Alaves
3529,SP1,07/04/02,Betis,Osasuna,0,0,D
3530,SP1,07/04/02,Espanol,Celta,2,0,Espanol
3531,SP1,07/04/02,Malaga,Tenerife,2,0,Malaga
3532,SP1,07/04/02,Valencia,Sociedad,4,0,Valencia
3533,SP1,07/04/02,Valladolid,Sevilla,1,1,D
3534,SP1,13/04/02,Mallorca,Valencia,1,1,D
3535,SP1,14/04/02,Barcelona,Alaves,3,2,Barcelona
3536,SP1,14/04/02,La Coruna,Espanol,3,1,La Coruna
3537,SP1,14/04/02,Osasuna,Real Madrid,3,1,Osasuna
3538,SP1,14/04/02,Sociedad,Malaga,2,1,Sociedad
3539,SP1,14/04/02,Vallecano,Valladolid,1,0,Vallecano
3540,SP1,14/04/02,Sevilla,Las Palmas,1,1,D
3541,SP1,14/04/02,Tenerife,Betis,2,1,Tenerife
3542,SP1,14/04/02,Villarreal,Celta,2,1,Villarreal
3543,SP1,14/04/02,Zaragoza,Ath Bilbao,2,2,D
3544,SP1,20/04/02,Celta,Barcelona,2,1,Celta
3545,SP1,20/04/02,Las Palmas,Vallecano,0,2,Vallecano
3546,SP1,20/04/02,Real Madrid,Tenerife,4,1,Real Madrid
3547,SP1,21/04/02,Alaves,Zaragoza,2,1,Alaves
3548,SP1,21/04/02,Ath Bilbao,Sevilla,0,1,Sevilla
3549,SP1,21/04/02,Betis,Sociedad,3,0,Betis
3550,SP1,21/04/02,Espanol,Villarreal,3,1,Espanol
3551,SP1,21/04/02,Malaga,Mallorca,0,0,D
3552,SP1,21/04/02,Valencia,La Coruna,1,0,Valencia
3553,SP1,21/04/02,Valladolid,Osasuna,1,0,Valladolid
3554,SP1,27/04/02,Barcelona,Villarreal,4,1,Barcelona
3555,SP1,27/04/02,Sociedad,Real Madrid,3,0,Sociedad
3556,SP1,27/04/02,Valencia,Espanol,2,1,Valencia
3557,SP1,28/04/02,La Coruna,Malaga,2,2,D
3558,SP1,28/04/02,Mallorca,Betis,1,3,Betis
3559,SP1,28/04/02,Osasuna,Las Palmas,3,2,Osasuna
3560,SP1,28/04/02,Vallecano,Ath Bilbao,4,2,Vallecano
3561,SP1,28/04/02,Sevilla,Alaves,2,0,Sevilla
3562,SP1,28/04/02,Tenerife,Valladolid,1,5,Valladolid
3563,SP1,28/04/02,Zaragoza,Celta,0,1,Celta
3564,SP1,05/05/02,Alaves,Vallecano,0,1,Vallecano
3565,SP1,05/05/02,Ath Bilbao,Osasuna,1,1,D
3566,SP1,05/05/02,Barcelona,Espanol,2,0,Barcelona
3567,SP1,05/05/02,Betis,La Coruna,0,3,La Coruna
3568,SP1,05/05/02,Celta,Sevilla,1,2,Sevilla
3569,SP1,05/05/02,Las Palmas,Tenerife,0,1,Tenerife
3570,SP1,05/05/02,Malaga,Valencia,0,2,Valencia
3571,SP1,05/05/02,Real Madrid,Mallorca,0,0,D
3572,SP1,05/05/02,Valladolid,Sociedad,1,3,Sociedad
3573,SP1,05/05/02,Villarreal,Zaragoza,2,1,Villarreal
3574,SP1,10/05/02,La Coruna,Real Madrid,3,0,La Coruna
3575,SP1,11/05/02,Espanol,Malaga,1,2,Malaga
3576,SP1,11/05/02,Mallorca,Valladolid,2,1,Mallorca
3577,SP1,11/05/02,Osasuna,Alaves,0,1,Alaves
3578,SP1,11/05/02,Sociedad,Las Palmas,1,1,D
3579,SP1,11/05/02,Vallecano,Celta,1,0,Vallecano
3580,SP1,11/05/02,Sevilla,Villarreal,1,0,Sevilla
3581,SP1,11/05/02,Tenerife,Ath Bilbao,2,3,Ath Bilbao
3582,SP1,11/05/02,Valencia,Betis,2,0,Valencia
